Pokemon,Game Title, Description
ヒトカゲ,クリスタル, しっぽの さきの ほのおは げんきなら すこしくらい ぬれても きえることなく もえさかる。
ヒトカゲ,クリスタル(漢字), 尻尾の 先の 炎は 元気なら 少しくらい 濡れても 消えることなく 燃え盛る。
ヒトカゲ,バイオレット, しっぽの さきの ほのおは げんきなら すこしくらい ぬれても きえることなく もえさかる。
ヒトカゲ,バイオレット(漢字), 尻尾の 先の 炎は 元気なら 少しくらい 濡れても 消えることなく 燃え盛る。
ヒトカゲ,ルビー・サファイア, しっぽの ほのおは きぶんを ひょうげん。 たのしい ときには ゆらゆら ほのおが ゆれて おこった ときには めらめら さかんに もえる。
ヒトカゲ,ルビー・サファイア(漢字), 尻尾の 炎は 気分を 表現。 楽しい ときには ゆらゆら 炎が ゆれて 怒った ときには めらめら 盛んに 燃える。
ヒトカゲ,エメラルド, しっぽの ほのおは きぶんを ひょうげん。 たのしい ときには ゆらゆら ほのおが ゆれて おこった ときには めらめら さかんに もえる。
ヒトカゲ,エメラルド(漢字), 尻尾の 炎は 気分を 表現。 楽しい ときには ゆらゆら 炎が ゆれて 怒った ときには めらめら 盛んに 燃える。
ヒトカゲ,オメガルビー・アルファサファイア, しっぽの ほのおは きぶんを ひょうげん。 たのしい ときには ゆらゆら ほのおが ゆれて おこった ときには めらめら さかんに もえる。
ヒトカゲ,オメガルビー・アルファサファイア(漢字), 尻尾の 炎は 気分を 表現。 楽しい ときには ゆらゆら 炎が ゆれて 怒った ときには めらめら 盛んに 燃える。
ヒトカゲ,ダイヤモンド・パール, ヒトカゲの しっぽの ほのおは いのちの ともしび。げんきな ときは ほのおも ちからづよく もえあがる。
ヒトカゲ,ダイヤモンド・パール(漢字), ヒトカゲの しっぽの 炎は 命の ともしび。元気な ときは 炎も 力強く 燃え上がる。
ヒトカゲ,プラチナ, ヒトカゲの しっぽの ほのおは いのちの ともしび。げんきな ときは ほのおも ちからづよく もえあがる。
ヒトカゲ,プラチナ(漢字), ヒトカゲの しっぽの 炎は 命の ともしび。元気な ときは 炎も 力強く 燃え上がる。
ヒトカゲ,ブラック・ホワイト, ヒトカゲの しっぽの ほのおは いのちの ともしび。げんきな ときは ほのおも ちからづよく もえあがる。
ヒトカゲ,ブラック・ホワイト(漢字), ヒトカゲの しっぽの 炎は 命の ともしび。元気な ときは 炎も 力強く 燃え上がる。
ヒトカゲ,ブラック2・ホワイト2, ヒトカゲの しっぽの ほのおは いのちの ともしび。げんきな ときは ほのおも ちからづよく もえあがる。
ヒトカゲ,ブラック2・ホワイト2(漢字), ヒトカゲの しっぽの 炎は 命の ともしび。元気な ときは 炎も 力強く 燃え上がる。
ヒトカゲ,ブリリアントダイヤモンド・シャイニングパール, ヒトカゲの しっぽの ほのおは いのちの ともしび。げんきな ときは ほのおも ちからづよく もえあがる。
ヒトカゲ,ブリリアントダイヤモンド・シャイニングパール(漢字), ヒトカゲの しっぽの 炎は 命の ともしび。元気な ときは 炎も 力強く 燃え上がる。
ヒトカゲ,New ポケモンスナップ, おたがいの しっぽのほのおが きえないよう むれをつくって くらしているよ。 1ぴきしかいないように みえるときも ちかくに なかまがいるから さがしてみてね。
ヒトカゲ,New ポケモンスナップ(漢字), お互いの しっぽの炎が 消えないよう 群れを作って 暮らしているよ。 1匹しかいないように 見えるときも 近くに 仲間がいるから 探してみてね。
ヒトカゲ,Pokémon Sleep, 体を丸めて 眠っているときは 尻尾の炎で 暖を取っていると 考えられているよ。 静かな夜に 耳を澄ますと 燃えている音を 聴くことが できそうだ。
リザード,赤・緑, シッポを ふりまわして あいてを なぎたおし するどい ツメで ズタズタに ひきさいてしまう。
リザード,赤・緑(漢字), 尻尾を 振り回して 相手を なぎ倒し 鋭い ツメで ズタズタに ひきさいてしまう。
リザード,ファイアレッド, シッポを ふりまわして あいてを なぎたおし するどい ツメで ズタズタに ひきさいてしまう。
リザード,ファイアレッド(漢字), 尻尾を 振り回して 相手を なぎ倒し 鋭い ツメで ズタズタに ひきさいてしまう。
リザード,X, シッポを ふりまわして あいてを なぎたおし するどい ツメで ズタズタに ひきさいてしまう。
リザード,X(漢字), 尻尾を 振り回して 相手を なぎ倒し 鋭い ツメで ズタズタに ひきさいてしまう。
リザード,青, もえる シッポを ふりまわすと まわりの おんどが どんどん あがって あいてを くるしめる。
リザード,青(漢字), 燃える 尻尾を 振り回すと まわりの 温度が どんどん 上がって 相手を 苦しめる。
リザード,リーフグリーン, もえる シッポを ふりまわすと まわりの おんどが どんどん あがって あいてを くるしめる。
リザード,リーフグリーン(漢字), 燃える 尻尾を 振り回すと まわりの 温度が どんどん 上がって 相手を 苦しめる。
リザード,Y, もえる シッポを ふりまわすと まわりの おんどが どんどん あがって あいてを くるしめる。
リザード,Y(漢字), 燃える 尻尾を 振り回すと まわりの 温度が どんどん 上がって 相手を 苦しめる。
リザード,スカーレット, もえる シッポを ふりまわすと まわりの おんどが どんどん あがって あいてを くるしめる。
リザード,スカーレット(漢字), 燃える 尻尾を 振り回すと まわりの 温度が どんどん 上がって 相手を 苦しめる。
リザード,ポケモンスタジアム, せいかくは かなり あらい らしい。 するどい ツメで あいてを ズタズタに するまで こうげきを やめない。
リザード,ピカチュウ, きょうてきと たたかいつづけ エキサイトすると あおじろい ほのおを はきだすことがある。
